time,name,type,content,scoreXM,scoreSNOW,scoreAVG
05月06日12:13,"嘉言俊逸""",微博会员,A股开盘大跌trump两条Twitter，致使A股市场全面暴跌，恒生指数也大跌3.31个百分点，见证了国内市场的不堪一击，感觉下午要破2900点，作为小白的我，看到相关概念的一字板，成功跳入“人造肉”概念的坑，都是假象，还是年轻！谨此纪念今天的盲目入仓​,0.043492764,0.993565853,0.518529309
05月06日12:12,海角海角七,微博普通,trump才是真灭霸，一条Twitter灭了一半中国股民2成都​,0.935231167,0.113389771,0.524310469
05月06日12:12,叶湘伦_1,微博会员,"mmp,trump一个Twitter，搞得我今天白干了。。股市​​​2上海·金虹桥国际中心​",0.999952412,0.573330246,0.786641329
05月06日12:11,叶飞倚i天,微博普通,"trump的Twitter,就如灭霸的响指一样干脆!是男人,就是要正面刚,不要怂!2940的5单位月K可以抄底了,2826年线再抄一次。月底看收盘2940以上。。在trump的自传《交易的艺术》中,trump谈到做生意的四个阶段:一是提出​",0.995895625,0.120789374,0.558342499
05月06日12:10,未来的科2,微博普通,trump股市美帝一个Twitter熊猫万亿蒸发​,0.99929007,0.664385011,0.831837541
05月06日12:10,马大大老师,微博会员,今天的大跳水根本原因还在于3200点以来的调整趋势，只不过trump的Twitter加快加大了这个进程。调整末端的大跌确实超乎想象，不要说新手就连老手也会栽。​,0.90169923,0.128644269,0.51517175
05月06日12:10,没有烟抽的,微博会员,古奇包包没舍得买，这下好了，trump一个Twitter，包包直接没了，这个trump真的特没谱​,0.999788719,0.039527519,0.519658119
05月06日12:10,House,微博普通,trump一条Twitter，中国股市千股跌停。​,0.180830812,0.962393285,0.571612048
05月06日12:09,叶飞在线选,微博普通,"trump的Twitter,就如灭霸的响指一样干脆!是男人,就是要正面刚,不要怂!2940的5单位月K可以抄底了,2826年线再抄一次。月底看收盘2940以上。。在trump的自传《交易的艺术》中,trump谈到做生意的四个阶段:一是提出​",0.995895625,0.120789374,0.558342499
05月06日12:09,刘彦斌_财,微博普通,我不知道trump什么时候发Twitter，但是我知道谈判存在不确定性，这个在我的考虑范围之内！​​​​,0.956861133,0.054949831,0.505905482
05月06日12:08,小泽尢沐风,微博普通,真正的灭霸—trump，唯一一个仅仅通过Twitter就可以做空全球股市的资本家​😔​,0.621237735,0.380865805,0.50105177
05月06日12:07,小树今年1,微博会员,真的就因为trump的一条Twitter，整个A股市场炸了,0.091578788,0.974601572,0.53309018
05月06日12:06,21世纪经,微博官方,今日看盘我在新浪理财师发布了投资观点黄斌汉：为何大跌？trump再点贸易摩擦机会大与风险。。。为何下跌？又是trump发贸易摩擦。受隔夜trump发Twitter，是5月6日晚间，trump总统的两条Twitter对资本市场产生了较大…*仅供参考*今日策略如下​,0.999767494,0.997393851,0.998580672
05月06日12:04,"黄斌汉"" ",微博个人,trump，是个狠人！发个Twitter，干趴下全球第二大金融市场！​,0.995868011,0.360250142,0.678059076
05月06日12:02,金融p2p,微博个人,灭覇trump，一条关于贸易战的Twitter引得股市大跌。多次与中国关于贸易战来回试探，trump到底是什么居心？,0.998514084,0.346572869,0.672543477
05月06日12:02,李爽基金理,微博个人,“特大利空”！trump发个Twitter，让A股今天直接低开低走，上证指数跌幅超过5%。有很多朋友私信是否可以加仓高风险基金？一看就是没有做加仓计划和资金分配，但凡有加仓计划和资金分配，直接按照自己的投资计划进行就可以。在做计划时，一定要考虑到市场可能出现无法预料的糟糕情况，比如我们现在开始做加仓计划和资金分配，要考虑到假设市场跌15%该怎么分配加仓资金？如何控制加仓的节奏？在没有做好投资计划之前，就不应该着急下手去买。基金点投投资赚钱,3.81E-12,0.98730048,0.49365024
05月06日12:02,lxx60,微博普通,以后炒股前要看下trump的Twitter～～～今日总结​,0.85698066,0.779620345,0.818300503
05月06日12:02,"老K时观""",微博个人,股市一条Twitter引发的血案，trump真是厉害，打几个字就能影响全球市场。比如原油，美股，A股。​,0.197597871,0.745123244,0.471360558
05月06日12:01,掏翔的小王,微博普通,股市因为昨天trump的一个Twitter引发的血案​,0.990138486,0.972745879,0.981442183
05月06日12:01,魔都小股神,微博个人,大A股市又上热搜了trump一条Twitter就把A股搞的直接躺倒了。而微博上有些大V也是搞笑，3288点附近疯狂唱多说是牛市来了，不知道坑了多少人，现在2900点了又开始跟着唱空了。$康美药业sh600518$五洲交通sh600368,0.009694378,0.949137128,0.479415753
05月06日12:01,魔都小股神,微博个人,trump一条Twitter让中国股市1个半小时跌了5%,0.054394757,0.602810107,0.328602432
05月06日12:00,是芒果呀呀,微博会员,trump两条Twitter，让股市大跌。trump让Twitter的影响力提高的赶快啊！😂​,0.953654684,0.95460686,0.954130772
05月06日12:00,李雪爱与自,微博个人,天天担心上涨过快，想各种办法打压，这下好了，不用担心上涨过快了。trump不仅是最佳分析师，也是宏观调控高手啊。​,0.910747047,0.717585493,0.81416627
05月06日11:59,当烟雨已成,微博普通,trump一个Twitter亚股兵败如山倒⬇看过来⬇✌WhatsApp中国报追新闻服务✌中国报最新网站北马人告诉你北马大小事✌东海岸人报你知✌看K,0.999957213,0.406030562,0.702993887
05月06日11:58,海之恋18,微博普通,近200股跌停！沪指跌5.19%逼近2900创业板暴跌6.55%早盘两市低开后继续全线走低，沪指盘中最大跌近6%，逼近2900点，创业板跌近7%，超百股跌停，仅农业板块逆市上涨；尾盘两市小幅反抽；截至午间收盘，上证指数跌5.19%，深证成指跌6.15%，创业板指数跌6.55%。两市共158股跌停。沪股通净流出58.27亿元，深股通净流出23.63亿。,3.75E-09,2.49E-06,1.25E-06
05月06日11:57,"肖磊看市""",微博个人,trump是灭霸一个Twitter一片绿特绿​,0.959949128,0.248938409,0.604443768
05月06日11:56,中国报微博,微博官方,灭覇trump，一条关于贸易战的Twitter引得股市大跌。多次与中国关于贸易战来回试探，trump到底是什么居心？先前在又来了中@尤志东Anthony有过分析。这是美国惯用的招数，目的是防止中国超过自己，想当年，他们也用同样的招数对付过日本。,0.999979156,0.992592838,0.996285997
05月06日11:56,英之cai,微博个人,trump的Twitter是信号？,0.495548391,0.307125984,0.401337188
05月06日11:54,爱股票AP,微博官方,一个可以靠Twitter就打败全世界的人，trump敢称第二，全世界估计没人敢称第一了trump的Twitter简直就是掌管中国股市的指明灯此推一出，全线飙绿，看谁绿的点位高股市​,0.681599436,0.829437007,0.755518222
05月06日11:53,"说是弄非""",微博个人,trump还是任性！周五美股刚反弹，周末一条Twitter就把全球股市吓趴下了！中美贸易谈判注定是个漫长得过程！​,0.999995095,0.999881062,0.999938079
05月06日11:53,凤凰V生活,微博官方,对于A股来说，trump的Twitter堪比灭霸的手套🧤上午把近期所有的课程作业完成了下午终于可以刷考研题了感觉今天小荣不是很开心我只能不吃肉不喝西瓜汁让她开心一点了​,0.035825551,0.605439511,0.320632531
05月06日11:52,"哉夫"" s",微博普通,听了下第一财经，感觉你们也挺难做的，哈哈哈哈😂真实下跌原因众所周知就是trump的Twitter，你们铁定被要求不准说实话，各种天马行空瞎扯淡。让我不禁想起了西安国足输给泰国后的那名美女记者……我快笑岔气了​,0.999973354,0.999999562,0.999986458
05月06日11:50,快乐一家h,微博会员,trumptrump玩Twitter就像小孩儿的心情，阴晴不定呀能不能靠谱点​,0.939462482,0.714922956,0.827192719
05月06日11:49,区块链逍遥,微博个人,trump，唯一一个仅仅通过Twitter就可以做空全球股市的资本家​,0.224791863,0.776260536,0.500526199
05月06日11:49,雯FaNg,微博会员,动动手指发条Twitter就能把中国股市吓到崩盘操盘只服trump敬您为新晋灭霸​,0.998179583,0.97391745,0.986048517
05月06日11:48,chuny,微博普通,今天股市是腥风血雨的搏杀，涨多少天不够今天一天跌的，trump的Twitter只是诱因，内因还在市场的基本面，管理制度不健全，赌徒太多。记住今天是20190506。​,0.988042048,0.973696957,0.980869503
05月06日11:48,"区块宝宝""",微博普通,trumpTwitter宣布加税，中美股票市场巨震，rmb暴跌。央行又开始降准了的招了。币市也普遍下跌，比特币重要支撑位在5300，跌破则下降趋势开启。当前比特币还没有进入主流视野，还不足以成为风险资产，与其他投资品种如股市，关联度还是很大，足够的风险意识还是要有。但世界贸易冲突、地区政局不稳等因素，会提升对比特币等加密资产的需求。风险与机会并存。那些没有成本的、中心化的tokens会越来越弱。下一个周期前20又会大翻脸，瑞波XRP很有可能就是其中一例。币圈区块链加密货币股市,1,1,1
05月06日11:46,一直在你身,微博普通,今天股票大跌的原因帮你们找到了，在这里。trump的Twitter。2苏州​,0.89596803,0.342044718,0.619006374
05月06日11:46,"狗昂啊塞""",微博普通,由于现在消息面监管比较严格不是实锤或者官媒没发声之前很多财经媒体不播报类似trumpTwitter的消息但这类消息又是很重要的​,0.978734307,0.315137626,0.646935966
05月06日11:46,"良眼"" s",微博达人,trump的一个Twitter，中国的股市如坐过山车般急坠……​,0.998597977,0.826460273,0.912529125
05月06日11:46,抗割的老韭,微博个人,由于现在消息面监管比较严格不是实锤或者官媒没发声之前很多财经媒体不播报类似trumpTwitter的消息但这类消息又是很重要的​,0.978734307,0.315137626,0.646935966
05月06日11:46,舌尖上的美,微博会员,受到trump发布Twitter消息冲击影响，两市大幅低开，沪指直接失守3000点大关，此后指数持续单边下行，创业板指、深成指暴跌6%，超200只个股跌停，市场仅100只个股上涨，大盘全线飘绿，多头毫无反抗，临近午间收盘，三大指数低位横盘。​,0.999998361,0.000253365,0.500125863
05月06日11:41,刘彦斌老师,微博普通,我不知道trump什么时候发Twitter，但是我知道谈判存在不确定性，这个在我的考虑范围之内！​​​​,0.956861133,0.054949831,0.505905482
05月06日11:41,草帽22号,微博普通,天天担心上涨过快，想各种办法打压，这下好了，不用担心上涨过快了。trump不仅是最佳分析师，也是宏观调控高手啊。​,0.910747047,0.717585493,0.81416627
05月06日11:40,"朱长元"" ",微博个人,今天虽然立夏，股市咋暖还寒。trump的Twitter就这么厉害？宋·李清照《声声慢》词：“寻寻觅觅，冷冷清清，凄凄惨惨戚戚。乍暖还寒时候，最难将息。”​,0.997551947,0.999985359,0.998768653
05月06日11:40,不能改名字,微博普通,一个可以靠Twitter就打败全世界的人，trump敢称第二，估计没人敢称第一了股市​,0.006003921,0.197471383,0.101737652
05月06日11:39,奶爸摸奶妈,微博个人,今天开盘就是暴跌啊，是trump的一则Twitter打破了五一假期平静的消息面，导致人民币大幅贬值，美股期指暴跌，市场开盘前A50指数大跌，恐慌弥漫到A股，致使A股大幅低开！手上有那不准的票可以来咨询我：第一创业鼎汉技术京东方A中信证券东方财富海通证券潍柴动力上汽集团温氏股份浪潮信息太平洋大华股份中国铁建三一重工万科A正邦科技sz002157中科曙光sh603019,0.999992756,0.999562605,0.99977768
05月06日11:39,Chris,微博达人,trump昨晚就发了一个Twitter信息你们就这样，果然老大还是老大！​,0.003385361,0.009486018,0.006435689
05月06日11:39,GUYIN,微博普通,颖呜君吸bajf0506原来trumpTwitter上恐吓了一下，就全部被吓傻了吗？这么脆弱​,0.776702382,0.946776819,0.8617396
05月06日11:39,一个坚定的,微博会员,大A的牛熊由美国总统“灭霸〞发的一个Twitter来掌控。言归正传，trump的自传《交易的艺术》中，trump谈到做生意的四个阶段：一是提出惊人的目标；二是大肆宣传；三是决策反复摇摆；四是获得直观的结果。trump写道：一个远高于预期的条件让对手无从下手——反复无常的变化给对手施加压力——给出次优条件让对手急于接受了事——达到最初想要的结果。@人民日报@李大霄2深圳,0.999955035,0.999999994,0.999977515
